x,y,z
541.1553,18.86236,646.4378
541.1409,18.86416,646.4211
541.1265,18.86597,646.4043
541.1122,18.86779,646.3876
541.0978,18.86962,646.3707
541.0834,18.87145,646.354
541.0692,18.87329,646.3371
541.0548,18.87513,646.3203
541.0405,18.87698,646.3033
541.0262,18.87884,646.2865
541.012,18.88071,646.2695
540.9977,18.88258,646.2526
540.9835,18.88445,646.2356
540.9692,18.88633,646.2186
540.9551,18.8882,646.2017
540.941,18.89009,646.1848
540.9269,18.89198,646.1677
540.9128,18.89387,646.1507
540.8987,18.89577,646.1337
540.8846,18.89767,646.1167
540.8706,18.89958,646.0996
540.8565,18.90149,646.0825
540.8425,18.90341,646.0654
540.8285,18.90533,646.0483
540.8145,18.90726,646.0311
540.8005,18.90918,646.014
540.7866,18.91111,645.9969
540.7727,18.91305,645.9797
540.7589,18.91498,645.9625
540.7449,18.91693,645.9453
540.7311,18.91887,645.928
540.7172,18.92081,645.9108
540.7034,18.92276,645.8936
540.6896,18.92472,645.8763
540.6758,18.92667,645.859
540.662,18.92863,645.8417
540.6483,18.93059,645.8245
540.6345,18.93255,645.8071
540.6208,18.93452,645.7897
540.6071,18.93649,645.7725
540.5934,18.93846,645.755
540.5798,18.94042,645.7376
540.5662,18.9424,645.7202
540.5526,18.94437,645.7029
540.5389,18.94635,645.6854
540.5253,18.94832,645.668
540.5118,18.9503,645.6505
540.4982,18.95228,645.6331
540.4847,18.95426,645.6156
540.4712,18.95624,645.5981
540.4577,18.95822,645.5806
540.4443,18.96021,645.563
540.4308,18.96219,645.5455
540.4174,18.96418,645.5279
540.4039,18.96616,645.5103
540.3905,18.96815,645.4927
540.3771,18.97013,645.4752
540.3638,18.97212,645.4575
540.3505,18.9741,645.4399
540.3371,18.97609,645.4223
540.3239,18.97808,645.4047
540.3105,18.98006,645.387
540.2973,18.98204,645.3693
540.2841,18.98402,645.3516
540.2708,18.98601,645.3339
540.2576,18.988,645.3162
540.2444,18.98998,645.2984
540.2312,18.99196,645.2807
540.218,18.99394,645.2628
540.2049,18.99592,645.2451
540.1918,18.9979,645.2274
540.1787,18.99987,645.2096
540.1656,19.00184,645.1917
540.1526,19.00381,645.174
540.1395,19.00578,645.1561
540.1266,19.00775,645.1383
540.1135,19.00972,645.1204
540.1005,19.01168,645.1025
540.0875,19.01365,645.0846
540.0746,19.01561,645.0667
540.0616,19.01757,645.0487
540.0487,19.01953,645.0308
540.0358,19.02148,645.0128
540.0229,19.02343,644.9949
540.0101,19.02538,644.9769
539.9973,19.02732,644.9589
539.9844,19.02925,644.9409
539.9717,19.03119,644.923
539.9589,19.03312,644.905
539.9461,19.03506,644.8868
539.9333,19.03699,644.8688
539.9206,19.03892,644.8506
539.9078,19.04084,644.8326
539.8951,19.04276,644.8144
539.8824,19.04467,644.7963
539.8698,19.04658,644.7782
539.8572,19.04848,644.7601
539.8445,19.05038,644.7419
539.832,19.05227,644.7238
539.8195,19.05416,644.7057
539.8069,19.05604,644.6875
539.7943,19.05793,644.6693
539.7817,19.05981,644.651
539.7692,19.06168,644.6327
539.7567,19.06355,644.6144
539.7442,19.06541,644.5961
539.7318,19.06727,644.5779
539.7194,19.06912,644.5596
539.7069,19.07096,644.5413
539.6945,19.0728,644.5231
539.6822,19.07462,644.5048
539.6699,19.07644,644.4865
539.6576,19.07826,644.4682
539.6452,19.08007,644.4498
539.6329,19.08189,644.4313
539.6205,19.08369,644.4129
539.6083,19.08549,644.3944
539.596,19.08728,644.376
539.5838,19.08906,644.3575
539.5716,19.09083,644.3391
539.5594,19.09259,644.3207
539.5472,19.09434,644.3022
539.5352,19.09609,644.2838
539.5231,19.09782,644.2654
539.511,19.09955,644.2469
539.4989,19.10128,644.2284
539.4868,19.103,644.2097
539.4746,19.10472,644.1911
539.4626,19.10642,644.1725
539.4506,19.10812,644.1539
539.4385,19.1098,644.1353
539.4266,19.11147,644.1166
539.4147,19.11314,644.098
539.4027,19.11479,644.0795
539.3909,19.11643,644.0609
539.379,19.11806,644.0422
539.3672,19.11968,644.0237
539.3553,19.1213,644.0049
539.3434,19.12291,643.9862
539.3315,19.12452,643.9674
539.3197,19.12611,643.9485
539.3079,19.12769,643.9297
539.2962,19.12925,643.911
539.2844,19.13081,643.8922
539.2728,19.13235,643.8735
539.2611,19.13387,643.8547
539.2495,19.13539,643.8359
539.2379,19.13689,643.8172
539.2263,19.13838,643.7985
539.2147,19.13987,643.7795
539.203,19.14135,643.7606
539.1914,19.14281,643.7416
539.1798,19.14427,643.7227
539.1683,19.1457,643.7037
539.1568,19.14713,643.6848
539.1453,19.14854,643.6658
539.1339,19.14993,643.6469
539.1225,19.15131,643.628
539.1111,19.15267,643.6091
539.0999,19.15401,643.5902
539.0886,19.15534,643.5714
539.0771,19.15668,643.5522
539.0657,19.158,643.533
539.0544,19.1593,643.5139
539.043,19.16059,643.4948
539.0317,19.16186,643.4756
539.0205,19.16311,643.4565
539.0093,19.16434,643.4374
538.9982,19.16556,643.4183
538.9871,19.16676,643.3993
538.976,19.16794,643.3802
538.965,19.1691,643.3612
538.9539,19.17026,643.342
538.9427,19.1714,643.3227
538.9316,19.17253,643.3033
538.9205,19.17364,643.284
538.9094,19.17472,643.2647
538.8984,19.17579,643.2454
538.8875,19.17684,643.2262
538.8766,19.17787,643.2069
538.8657,19.17887,643.1877
538.855,19.17986,643.1685
538.8442,19.18082,643.1493
538.8334,19.18177,643.1301
538.8225,19.18271,643.1105
538.8116,19.18363,643.091
538.8008,19.18453,643.0715
538.7901,19.1854,643.0521
538.7794,19.18625,643.0326
538.7687,19.18708,643.0132
538.7581,19.18789,642.9938
538.7475,19.18867,642.9744
538.737,19.18943,642.955
538.7265,19.19016,642.9357
538.7161,19.19087,642.9163
538.7054,19.19157,642.8966
538.6949,19.19225,642.8769
538.6843,19.1929,642.8572
538.6738,19.19352,642.8375
538.6635,19.19412,642.8179
538.6531,19.19469,642.7983
538.6428,19.19524,642.7787
538.6325,19.19576,642.7592
538.6223,19.19624,642.7396
538.6121,19.19671,642.7202
538.6019,19.19715,642.7006
538.5916,19.19757,642.6807
538.5814,19.19796,642.6608
538.5712,19.19831,642.6409
538.561,19.19864,642.6211
538.551,19.19894,642.6013
538.5409,19.19921,642.5815
538.531,19.19945,642.5618
538.5211,19.19966,642.5421
538.5112,19.19983,642.5225
538.5014,19.19998,642.5028
538.4918,19.20011,642.4835
538.4822,19.20026,642.464
538.4728,19.20043,642.4442
538.4633,19.20061,642.4243
538.4539,19.20082,642.4042
538.4445,19.20105,642.3839
538.4352,19.20129,642.3635
538.4258,19.20155,642.3428
538.4166,19.20184,642.3221
538.4078,19.20212,642.3022
538.3992,19.20243,642.2823
538.3905,19.20275,642.2621
538.3819,19.20308,642.2418
538.3733,19.20344,642.2214
538.3647,19.20381,642.2008
538.3563,19.20421,642.1801
538.3478,19.20461,642.1591
538.3394,19.20504,642.1381
538.3313,19.20547,642.1176
538.3234,19.20592,642.0974
538.3155,19.20638,642.077
538.3076,19.20685,642.0565
538.2997,19.20734,642.0358
538.2919,19.20785,642.015
538.2842,19.20837,641.994
538.2764,19.20892,641.973
538.2687,19.20948,641.9518
538.2609,19.21006,641.9305
538.2536,19.21063,641.91
538.2464,19.21121,641.8895
538.2391,19.21181,641.8687
538.2318,19.21243,641.8478
538.2247,19.21306,641.827
538.2175,19.21371,641.806
538.2103,19.21438,641.7849
538.2033,19.21506,641.7636
538.1962,19.21576,641.7422
538.1891,19.21647,641.7208
538.1823,19.21719,641.6998
538.1757,19.2179,641.679
538.1689,19.21864,641.6581
538.1623,19.21939,641.6371
538.1557,19.22015,641.6161
538.1491,19.22093,641.595
538.1426,19.22173,641.5737
538.136,19.22254,641.5524
538.1295,19.22337,641.5309
538.123,19.22421,641.5094
538.1166,19.22507,641.4878
538.1104,19.22592,641.4667
538.1042,19.22678,641.4458
538.0981,19.22765,641.4247
538.0919,19.22854,641.4036
538.0859,19.22944,641.3823
538.0798,19.23036,641.3611
538.0738,19.2313,641.3397
538.0677,19.23225,641.3182
538.0618,19.23321,641.2966
538.0558,19.2342,641.275
538.0499,19.23519,641.2532
538.0441,19.23618,641.232
538.0385,19.23717,641.2109
538.0328,19.23819,641.1897
538.0271,19.23921,641.1684
538.0215,19.24025,641.1471
538.0159,19.2413,641.1256
538.0104,19.24237,641.1041
538.0048,19.24345,641.0826
537.9993,19.24455,641.0609
537.9938,19.24566,641.0392
537.9883,19.24679,641.0175
537.9829,19.24793,640.9958
537.9777,19.24906,640.9745
537.9724,19.2502,640.9533
537.9672,19.25135,640.9319
537.962,19.25252,640.9105
537.9568,19.25371,640.889
537.9517,19.25491,640.8675
537.9465,19.25612,640.8459
537.9414,19.25735,640.8242
537.9364,19.25859,640.8024
537.9313,19.25985,640.7807
537.9263,19.26112,640.7589
537.9213,19.2624,640.7371
537.9164,19.26367,640.7158
537.9116,19.26495,640.6944
537.9068,19.26625,640.6729
537.902,19.26756,640.6513
537.8972,19.26889,640.6298
537.8925,19.27023,640.6082
537.8878,19.27159,640.5865
537.883,19.27296,640.5648
537.8784,19.27435,640.543
537.8737,19.27575,640.5213
537.8691,19.27716,640.4994
537.8644,19.27859,640.4775
537.8599,19.28,640.4561
537.8555,19.28143,640.4346
537.8511,19.28287,640.413
537.8466,19.28433,640.3914
537.8422,19.2858,640.3698
537.8378,19.28728,640.3481
537.8335,19.28878,640.3263
537.8292,19.2903,640.3046
537.8248,19.29183,640.2828
537.8205,19.29337,640.2609
537.8162,19.29493,640.239
537.812,19.2965,640.217
537.8077,19.29807,640.1954
537.8036,19.29963,640.1738
537.7995,19.30122,640.1522
537.7955,19.30282,640.1306
537.7913,19.30444,640.1089
537.7872,19.30607,640.0872
537.7833,19.30771,640.0654
537.7792,19.30937,640.0436
537.7753,19.31104,640.0219
537.7713,19.31273,640
537.7673,19.31443,639.9781
537.7634,19.31614,639.9562
537.7595,19.31787,639.9343
537.7557,19.31959,639.9126
537.7519,19.32132,639.8909
537.748,19.32307,639.8692
537.7443,19.32483,639.8475
537.7405,19.3266,639.8257
537.7368,19.32839,639.804
537.7331,19.3302,639.7822
537.7294,19.33202,639.7603
537.7258,19.33385,639.7385
537.7221,19.3357,639.7166
537.7185,19.33757,639.6947
537.7149,19.33945,639.6727
537.7113,19.34133,639.6508
537.7078,19.34322,639.6291
537.7043,19.34511,639.6073
537.7009,19.34702,639.5856
537.6974,19.34895,639.5638
537.694,19.35089,639.542
537.6905,19.35285,639.5202
537.6871,19.35482,639.4983
537.6838,19.3568,639.4765
537.6804,19.3588,639.4546
537.6771,19.36082,639.4327
537.6737,19.36285,639.4108
537.6704,19.36489,639.3889
537.6671,19.36694,639.3669
537.6639,19.369,639.3451
537.6607,19.37107,639.3233
537.6575,19.37315,639.3016
537.6544,19.37525,639.2797
537.6512,19.37736,639.2579
537.6481,19.37948,639.236
537.645,19.38163,639.2142
537.6419,19.38379,639.1923
537.6389,19.38596,639.1703
537.6357,19.38814,639.1484
537.6328,19.39034,639.1265
537.6298,19.39256,639.1046
537.6268,19.39479,639.0826
537.6238,19.39702,639.0608
537.6208,19.39927,639.039
537.6179,19.40153,639.0172
537.6151,19.4038,638.9953
537.6122,19.40609,638.9734
537.6093,19.4084,638.9516
537.6065,19.41072,638.9297
537.6038,19.41306,638.9078
537.6009,19.41541,638.8859
537.5981,19.41777,638.864
537.5954,19.42015,638.842
537.5927,19.42255,638.8201
537.59,19.42496,638.7982
537.5873,19.42738,638.7763
537.5846,19.42981,638.7544
537.5819,19.43226,638.7325
537.5793,19.43472,638.7107
537.5767,19.4372,638.6888
537.5741,19.4397,638.6669
537.5715,19.44221,638.645
537.569,19.44473,638.6231
537.5665,19.44727,638.6011
537.564,19.44983,638.5792
537.5615,19.4524,638.5573
537.559,19.45499,638.5354
537.5566,19.45759,638.5134
537.5541,19.46021,638.4915
537.5518,19.46284,638.4697
537.5494,19.46548,638.4478
537.547,19.46814,638.4258
537.5446,19.47082,638.404
537.5423,19.47351,638.382
537.54,19.47622,638.3602
537.5377,19.47894,638.3383
537.5354,19.48168,638.3163
537.5332,19.48444,638.2944
537.531,19.48721,638.2726
537.5288,19.49,638.2506
537.5266,19.4928,638.2288
537.5244,19.49562,638.2068
537.5222,19.49846,638.1849
537.5201,19.50132,638.163
537.518,19.50419,638.1411
537.5159,19.50708,638.1192
537.5139,19.50998,638.0972
537.5118,19.5129,638.0753
537.5098,19.51584,638.0535
537.5078,19.5188,638.0316
537.5057,19.52176,638.0096
537.5038,19.52475,637.9878
537.5018,19.52775,637.9659
537.4999,19.53077,637.944
537.498,19.53381,637.9222
537.496,19.53687,637.9002
537.4942,19.53995,637.8783
537.4923,19.54305,637.8563
537.4905,19.54617,637.8345
537.4886,19.5493,637.8125
537.4869,19.55245,637.7906
537.4851,19.55562,637.7687
537.4833,19.5588,637.7468
537.4816,19.562,637.7249
537.4799,19.56522,637.7031
537.4781,19.56845,637.6812
537.4765,19.5717,637.6594
537.4749,19.57497,637.6375
537.4732,19.57827,637.6156
537.4716,19.58159,637.5936
537.47,19.58493,637.5718
537.4684,19.58829,637.5498
537.4668,19.59167,637.5279
537.4653,19.59506,637.506
537.4637,19.59848,637.4841
537.4622,19.60191,637.4622
537.4608,19.60536,637.4404
537.4593,19.60882,637.4186
537.4578,19.61231,637.3967
537.4564,19.61581,637.3749
537.455,19.61933,637.3531
537.4536,19.62287,637.3314
537.4523,19.62646,637.3094
537.4509,19.63007,637.2874
537.4496,19.63369,637.2655
537.4482,19.63733,637.2437
537.447,19.641,637.2217
537.4457,19.64468,637.1999
537.4445,19.64837,637.178
537.4432,19.65209,637.1563
537.4421,19.65583,637.1344
537.4409,19.65958,637.1127
537.4397,19.66335,637.0909
537.4386,19.66715,637.0691
537.4374,19.67096,637.0474
537.4363,19.67484,637.0254
537.4352,19.67873,637.0035
537.4341,19.68265,636.9816
537.4331,19.68658,636.9597
537.4321,19.69054,636.9379
537.4311,19.69451,636.9161
537.4301,19.6985,636.8942
537.4291,19.70251,636.8724
537.4282,19.70654,636.8507
537.4273,19.7106,636.829
537.4264,19.71467,636.8073
537.4255,19.71876,636.7856
537.4247,19.72288,636.7639
537.4238,19.72707,636.742
537.4231,19.73129,636.7201
537.4222,19.73552,636.6982
537.4215,19.73977,636.6764
537.4207,19.74405,636.6545
537.42,19.74834,636.6328
537.4193,19.75265,636.6111
537.4186,19.75699,636.5894
537.418,19.76134,636.5676
537.4174,19.76572,636.546
537.4167,19.77012,636.5244
537.4161,19.77454,636.5028
537.4155,19.77902,636.4811
537.415,19.78356,636.4592
537.4144,19.78812,636.4374
537.4139,19.79271,636.4155
537.4135,19.79731,636.3937
537.413,19.80194,636.3719
537.4126,19.80659,636.3503
537.4122,19.81126,636.3286
537.4118,19.81595,636.307
537.4114,19.82067,636.2854
537.4111,19.82541,636.2639
537.4108,19.83017,636.2423
537.4105,19.83495,636.2209
537.4102,19.83985,636.199
537.41,19.84478,636.1772
537.4097,19.84973,636.1554
537.4095,19.85471,636.1337
537.4094,19.8597,636.112
537.4092,19.86473,636.0903
537.4091,19.86977,636.0687
537.4089,19.87484,636.0472
537.4089,19.87993,636.0257
537.4088,19.88505,636.0042
537.4088,19.89018,635.9828
537.4088,19.89535,635.9615
537.4088,19.90062,635.9398
537.4089,19.90596,635.918
537.409,19.91132,635.8963
537.4091,19.91671,635.8746
537.4092,19.92212,635.853
537.4094,19.92755,635.8315
537.4095,19.93301,635.81
537.4097,19.9385,635.7886
537.41,19.94401,635.7672
537.4103,19.94955,635.7458
537.4105,19.95511,635.7245
537.4109,19.9607,635.7034
537.4112,19.96643,635.6818
537.4116,19.97222,635.66
537.412,19.97804,635.6385
537.4124,19.98388,635.6169
537.4128,19.98976,635.5955
537.4133,19.99566,635.574
537.4139,20.00159,635.5527
537.4144,20.00754,635.5314
537.415,20.01353,635.5102
537.4156,20.01954,635.489
537.4163,20.02557,635.468
537.4169,20.03166,635.4468
537.4176,20.03794,635.4252
537.4183,20.04425,635.4037
537.4191,20.05058,635.3823
537.4199,20.05696,635.3609
537.4207,20.06335,635.3396
537.4216,20.06978,635.3184
537.4225,20.07624,635.2972
537.4233,20.08272,635.2762
537.4243,20.08924,635.2551
537.4253,20.09579,635.2343
537.4263,20.10236,635.2134
537.4274,20.10915,635.192
537.4285,20.11602,635.1707
537.4296,20.12292,635.1494
537.4308,20.12984,635.1281
537.4319,20.1368,635.1071
537.4332,20.1438,635.086
537.4344,20.15082,635.065
537.4357,20.15788,635.0442
537.4371,20.16497,635.0234
537.4385,20.17209,635.0027
537.4398,20.17925,634.9821
537.4413,20.18649,634.9614
537.4426,20.19373,634.9406
537.4441,20.20095,634.9197
537.4454,20.20816,634.8989
537.4467,20.21535,634.8779
537.4479,20.22252,634.857
537.4493,20.22968,634.8361
537.4505,20.23682,634.8151
537.4517,20.24395,634.7939
537.4529,20.25106,634.773
537.454,20.25816,634.7519
537.4551,20.26524,634.7308
537.4562,20.2723,634.7097
537.4573,20.27931,634.6887
537.4584,20.28626,634.6677
537.4595,20.2932,634.6467
537.4604,20.30011,634.6258
537.4614,20.30702,634.6049
537.4623,20.31391,634.5837
537.4633,20.32078,634.5627
537.4642,20.32764,634.5416
537.4651,20.33448,634.5205
537.4659,20.34131,634.4993
537.4667,20.34813,634.4781
537.4676,20.35493,634.457
537.4683,20.36171,634.4358
537.4691,20.36849,634.4146
537.4698,20.37518,634.3936
537.4706,20.38185,634.3724
537.4713,20.38851,634.3514
537.472,20.39514,634.3303
537.4725,20.40177,634.3092
537.4731,20.40838,634.288
537.4738,20.41498,634.2669
537.4744,20.42157,634.2457
537.4749,20.42814,634.2245
537.4754,20.4347,634.2032
537.476,20.44124,634.1819
537.4765,20.44777,634.1607
537.4769,20.45429,634.1394
537.4774,20.46079,634.1181
537.4778,20.46721,634.097
537.4781,20.47362,634.0758
537.4786,20.48002,634.0546
537.4789,20.4864,634.0334
537.4792,20.49278,634.0123
537.4796,20.49913,633.991
537.4799,20.50548,633.9698
537.4802,20.51181,633.9485
537.4804,20.51813,633.9272
537.4807,20.52444,633.9059
537.481,20.53073,633.8846
537.4811,20.53701,633.8632
537.4813,20.54328,633.8417
537.4814,20.54952,633.8204
537.4816,20.55571,633.7992
537.4816,20.56188,633.778
537.4818,20.56804,633.7567
537.4819,20.57418,633.7354
537.4819,20.58032,633.7142
537.482,20.58645,633.6929
537.482,20.59255,633.6715
537.4821,20.59866,633.6501
537.4821,20.60474,633.6288
537.482,20.61082,633.6075
537.4819,20.61688,633.586
537.4818,20.62293,633.5646
537.4818,20.62897,633.5432
537.4817,20.63499,633.5217
537.4816,20.64095,633.5004
537.4814,20.64691,633.4791
537.4813,20.65285,633.4578
537.4811,20.65878,633.4365
537.481,20.6647,633.4151
537.4808,20.67061,633.3937
537.4805,20.67651,633.3723
537.4803,20.68239,633.3509
537.48,20.68827,633.3295
537.4798,20.69413,633.3081
537.4796,20.69998,633.2866
537.4792,20.70582,633.2651
537.4788,20.71165,633.2437
537.4786,20.71746,633.2222
537.4782,20.72323,633.2008
537.4778,20.72898,633.1794
537.4775,20.73472,633.1581
537.4771,20.74045,633.1367
537.4767,20.74616,633.1153
537.4763,20.75187,633.0939
537.4758,20.75757,633.0724
537.4753,20.76326,633.051
537.4749,20.76893,633.0295
537.4744,20.7746,633.008
537.4739,20.78025,632.9866
537.4734,20.78589,632.965
537.4729,20.79153,632.9435
537.4724,20.79715,632.922
537.4717,20.80273,632.9006
537.4713,20.8083,632.8792
537.4706,20.81386,632.8577
537.47,20.8194,632.8363
537.4694,20.82493,632.8149
537.4688,20.83046,632.7935
537.4681,20.83597,632.772
537.4675,20.84147,632.7504
537.4669,20.84697,632.7289
537.4661,20.85246,632.7075
537.4654,20.85793,632.6859
537.4647,20.86339,632.6644
537.4641,20.86885,632.6428
537.4633,20.87429,632.6213
537.4625,20.87971,632.5998
537.4617,20.88511,632.5784
537.461,20.8905,632.5568
537.4602,20.89589,632.5354
537.4594,20.90125,632.5139
537.4586,20.90662,632.4924
537.4578,20.91196,632.4709
537.457,20.91731,632.4493
537.4561,20.92264,632.4277
537.4553,20.92796,632.4063
537.4543,20.93328,632.3847
537.4535,20.93858,632.3632
537.4526,20.94387,632.3416
537.4517,20.94916,632.32
537.4507,20.95444,632.2985
537.4498,20.95968,632.2769
537.4489,20.96492,632.2554
537.448,20.97014,632.2339
537.447,20.97536,632.2124
537.446,20.98057,632.1909
537.4451,20.98577,632.1693
537.4441,20.99096,632.1478
537.443,20.99614,632.1262
537.442,21.00131,632.1046
537.441,21.00648,632.0831
537.4399,21.01163,632.0615
537.4389,21.01678,632.0399
537.4378,21.02191,632.0183
537.4368,21.02704,631.9967
537.4357,21.03215,631.9751
537.4346,21.03725,631.9537
537.4335,21.04234,631.9321
537.4324,21.04742,631.9105
537.4313,21.05249,631.8889
537.4302,21.05755,631.8674
537.429,21.06261,631.8458
537.4279,21.06766,631.8242
537.4267,21.07269,631.8027
537.4255,21.07772,631.7811
537.4244,21.08274,631.7595
537.4232,21.08776,631.7379
537.4219,21.09276,631.7162
537.4208,21.09776,631.6946
537.4196,21.10275,631.673
537.4183,21.10772,631.6515
537.4171,21.11268,631.6299
537.4158,21.11764,631.6084
537.4146,21.12258,631.5868
537.4134,21.12753,631.5651
537.412,21.13246,631.5436
537.4108,21.13738,631.522
537.4095,21.1423,631.5004
537.4083,21.14721,631.4788
537.407,21.15211,631.4572
537.4056,21.157,631.4355
537.4043,21.16189,631.4139
537.403,21.16677,631.3923
537.4017,21.17164,631.3707
537.4003,21.1765,631.3491
537.399,21.18135,631.3275
537.3976,21.18619,631.3059
537.3963,21.19103,631.2843
537.3949,21.19586,631.2627
537.3936,21.20068,631.241
537.3922,21.2055,631.2194
537.3907,21.21031,631.1978
