x,y,z
516.3293,28.55114,528.8343
516.3754,28.54799,528.8417
516.4215,28.54479,528.8491
516.4676,28.54155,528.8566
516.5135,28.53827,528.864
516.5595,28.53495,528.8714
516.6053,28.53159,528.8788
516.6511,28.52818,528.8863
516.6968,28.52473,528.8937
516.7426,28.52124,528.9012
516.7885,28.51769,528.9087
516.8345,28.51409,528.9163
516.8804,28.51044,528.9238
516.9264,28.50675,528.9313
516.9723,28.50302,528.9389
517.0181,28.49926,528.9465
517.0638,28.49545,528.954
517.1096,28.49161,528.9616
517.1552,28.48772,528.9692
517.201,28.48379,528.9768
517.2469,28.47979,528.9844
517.2929,28.47576,528.9921
517.3387,28.47169,528.9998
517.3846,28.46758,529.0074
517.4304,28.46343,529.0151
517.4761,28.45925,529.0228
517.5218,28.45503,529.0305
517.5674,28.45078,529.0382
517.6131,28.44648,529.0459
517.659,28.44212,529.0537
517.7049,28.43773,529.0615
517.7507,28.4333,529.0692
517.7964,28.42884,529.077
517.8422,28.42434,529.0848
517.8879,28.41981,529.0926
517.9335,28.41525,529.1004
517.9791,28.41065,529.1082
518.0248,28.40602,529.116
518.0706,28.40133,529.1239
518.1164,28.39661,529.1318
518.1621,28.39186,529.1396
518.2079,28.38707,529.1475
518.2535,28.38226,529.1554
518.2992,28.37741,529.1633
518.3448,28.37254,529.1712
518.3904,28.36763,529.1791
518.436,28.36269,529.1871
518.4818,28.3577,529.195
518.5275,28.35269,529.203
518.5731,28.34765,529.2109
518.6188,28.34258,529.2189
518.6644,28.33748,529.2269
518.7101,28.33235,529.2349
518.7557,28.3272,529.2429
518.8012,28.32202,529.2509
518.8468,28.3168,529.2589
518.8925,28.31156,529.267
518.9381,28.30629,529.275
518.9838,28.30099,529.2831
519.0294,28.29567,529.2911
519.075,28.29033,529.2993
519.1205,28.28496,529.3073
519.1661,28.27956,529.3154
519.2117,28.27415,529.3235
519.2573,28.2687,529.3317
519.3029,28.26324,529.3397
519.3484,28.25775,529.3479
519.394,28.25224,529.356
519.4395,28.24671,529.3641
519.4851,28.24115,529.3723
519.5306,28.23558,529.3805
519.5762,28.22999,529.3887
519.6218,28.22437,529.3969
519.6673,28.21874,529.405
519.7128,28.2131,529.4132
519.7583,28.20743,529.4214
519.8038,28.20175,529.4296
519.8494,28.19605,529.4379
519.8949,28.19033,529.446
519.9404,28.18459,529.4543
519.986,28.17884,529.4625
520.0316,28.17307,529.4708
520.077,28.1673,529.4791
520.1225,28.16151,529.4873
520.168,28.15571,529.4956
520.2134,28.14989,529.5038
520.259,28.14406,529.5121
520.3044,28.13822,529.5204
520.35,28.13236,529.5287
520.3955,28.1265,529.537
520.4411,28.12061,529.5453
520.4866,28.11473,529.5536
520.532,28.10885,529.562
520.5774,28.10296,529.5703
520.6229,28.09706,529.5786
520.6683,28.09114,529.5869
520.7138,28.08522,529.5953
520.7593,28.07928,529.6036
520.8049,28.07334,529.6119
520.8505,28.06738,529.6204
520.8959,28.06145,529.6287
520.9412,28.05551,529.637
520.9866,28.04956,529.6454
521.032,28.04361,529.6537
521.0775,28.03765,529.6621
521.123,28.03169,529.6705
521.1685,28.02572,529.6789
521.2141,28.01974,529.6873
521.2597,28.01376,529.6957
521.3051,28.0078,529.7041
521.3504,28.00185,529.7125
521.3958,27.9959,529.7209
521.4412,27.98994,529.7293
521.4866,27.98398,529.7377
521.5321,27.97801,529.7461
521.5776,27.97204,529.7545
521.6232,27.96607,529.763
521.6688,27.9601,529.7715
521.7142,27.95416,529.7799
521.7596,27.94823,529.7883
521.8049,27.94231,529.7967
521.8503,27.93639,529.8051
521.8958,27.93046,529.8135
521.9412,27.92453,529.822
521.9868,27.91861,529.8304
522.0323,27.91269,529.8389
522.078,27.90676,529.8474
522.1235,27.90087,529.8558
522.1687,27.89501,529.8643
522.2141,27.88915,529.8727
522.2594,27.8833,529.8811
522.3049,27.87745,529.8895
522.3503,27.8716,529.898
522.3959,27.86575,529.9065
522.4415,27.85991,529.915
522.4872,27.85407,529.9235
522.5328,27.84826,529.9319
522.578,27.8425,529.9404
522.6233,27.83674,529.9487
522.6686,27.831,529.9572
522.7141,27.82525,529.9657
522.7595,27.81952,529.9741
522.8051,27.81379,529.9826
522.8507,27.80806,529.9911
522.8964,27.80235,529.9996
522.9421,27.79663,530.0081
522.9874,27.79099,530.0165
523.0327,27.78538,530.0249
523.0781,27.77977,530.0334
523.1234,27.77417,530.0418
523.1689,27.76857,530.0503
523.2145,27.76299,530.0587
523.2601,27.75742,530.0672
523.3057,27.75185,530.0757
523.3515,27.7463,530.0842
523.3971,27.74078,530.0927
523.4424,27.73532,530.1011
523.4877,27.72988,530.1095
523.533,27.72445,530.1179
523.5785,27.71903,530.1263
523.624,27.71362,530.1348
523.6696,27.70823,530.1433
523.7153,27.70284,530.1517
523.761,27.69747,530.1602
523.8069,27.69212,530.1687
523.8523,27.68682,530.1771
523.8975,27.68158,530.1855
523.9429,27.67634,530.194
523.9883,27.67112,530.2024
524.0338,27.66592,530.2108
524.0793,27.66072,530.2192
524.125,27.65555,530.2277
524.1707,27.65038,530.2361
524.2166,27.64524,530.2446
524.2625,27.6401,530.2531
524.3078,27.63506,530.2615
524.353,27.63005,530.2698
524.3984,27.62505,530.2782
524.4438,27.62007,530.2866
524.4894,27.6151,530.295
524.535,27.61015,530.3033
524.5807,27.60522,530.3118
524.6265,27.6003,530.3203
524.6724,27.59541,530.3287
524.7183,27.59052,530.3372
524.7637,27.58574,530.3455
524.809,27.58098,530.3538
524.8543,27.57624,530.3622
524.8998,27.57152,530.3705
524.9453,27.56682,530.3789
524.991,27.56214,530.3873
525.0367,27.55747,530.3956
525.0825,27.55283,530.4041
525.1284,27.5482,530.4125
525.1744,27.54359,530.4209
525.22,27.53907,530.4292
525.2653,27.53459,530.4375
525.3106,27.53013,530.4458
525.3561,27.52569,530.4541
525.4016,27.52127,530.4624
525.4473,27.51687,530.4708
525.493,27.5125,530.4791
525.5389,27.50814,530.4875
525.5848,27.5038,530.4958
525.6309,27.49949,530.5042
525.6767,27.49522,530.5126
525.7219,27.49104,530.5208
525.7673,27.48687,530.5291
525.8127,27.48273,530.5373
525.8583,27.47861,530.5456
525.9039,27.47451,530.5538
525.9497,27.47044,530.5621
525.9955,27.46638,530.5704
526.0414,27.46235,530.5788
526.0875,27.45834,530.5871
526.1336,27.45436,530.5955
526.1791,27.45045,530.6037
526.2245,27.4466,530.6119
526.2699,27.44277,530.6201
526.3154,27.43896,530.6283
526.361,27.43517,530.6365
526.4067,27.43141,530.6448
526.4525,27.42767,530.653
526.4984,27.42395,530.6613
526.5444,27.42026,530.6696
526.5905,27.41659,530.6778
526.6367,27.41295,530.6861
526.6821,27.4094,530.6942
526.7275,27.40589,530.7024
526.7729,27.4024,530.7105
526.8185,27.39893,530.7186
526.8641,27.39549,530.7268
526.9099,27.39207,530.735
526.9557,27.38868,530.7432
527.0017,27.38531,530.7514
527.0477,27.38197,530.7596
527.0939,27.37865,530.7678
527.1401,27.37536,530.7761
527.1857,27.37215,530.7842
527.231,27.36899,530.7922
527.2765,27.36585,530.8003
527.322,27.36273,530.8084
527.3677,27.35964,530.8165
527.4135,27.35658,530.8246
527.4594,27.35354,530.8328
527.5053,27.35053,530.8409
527.5513,27.34754,530.8491
527.5975,27.34458,530.8572
527.6438,27.34165,530.8654
527.6898,27.33876,530.8735
527.7355,27.33594,530.8815
527.7813,27.33317,530.8896
527.8271,27.33044,530.8976
527.873,27.32775,530.9056
527.919,27.32511,530.9137
527.965,27.32251,530.9217
528.0107,27.31997,530.9297
528.0565,27.31748,530.9376
528.1023,27.31502,530.9456
528.1482,27.31261,530.9536
528.1942,27.31024,530.9614
528.2402,27.30791,530.9694
528.286,27.30564,530.9773
528.3318,27.30341,530.9852
528.3777,27.30122,530.993
528.4236,27.29906,531.0009
528.4695,27.29696,531.0088
528.5155,27.29489,531.0166
528.5615,27.29286,531.0245
528.6073,27.29088,531.0323
528.6532,27.28894,531.04
528.6991,27.28704,531.0479
528.745,27.28518,531.0557
528.791,27.28335,531.0635
528.837,27.28157,531.0712
528.8829,27.27983,531.079
528.9288,27.27813,531.0867
528.9747,27.27646,531.0944
529.0207,27.27483,531.1022
529.0667,27.27324,531.1099
529.1127,27.27169,531.1176
529.1586,27.27018,531.1253
529.2045,27.2687,531.133
529.2505,27.26727,531.1406
529.2964,27.26587,531.1483
529.3424,27.2645,531.156
529.3884,27.26317,531.1636
529.4344,27.26187,531.1713
529.4803,27.26062,531.179
529.5263,27.2594,531.1865
529.5723,27.25821,531.1942
529.6183,27.25706,531.2018
529.6643,27.25594,531.2094
529.7103,27.25486,531.217
529.7563,27.25381,531.2246
529.8022,27.25279,531.2322
529.8482,27.25181,531.2397
529.8942,27.25087,531.2473
529.9402,27.24995,531.2549
529.9862,27.24907,531.2625
530.0322,27.24822,531.2701
530.0782,27.24741,531.2776
530.1242,27.24663,531.2852
530.1702,27.24588,531.2927
530.2162,27.24516,531.3002
530.2622,27.24448,531.3077
530.3082,27.24382,531.3153
530.3542,27.2432,531.3228
530.4003,27.24261,531.3303
530.4462,27.24204,531.3378
530.4922,27.24151,531.3453
530.5383,27.24101,531.3528
530.5843,27.24055,531.3604
530.6303,27.24011,531.3679
530.6763,27.2397,531.3754
530.7224,27.23932,531.3828
530.7683,27.23897,531.3903
530.8143,27.23865,531.3978
530.8604,27.23836,531.4053
530.9064,27.2381,531.4128
530.9524,27.23787,531.4202
530.9984,27.23767,531.4277
531.0444,27.23749,531.4352
531.0905,27.23735,531.4427
531.1365,27.23723,531.4501
531.1825,27.23714,531.4576
531.2285,27.23708,531.4651
531.2745,27.23705,531.4725
531.3206,27.23704,531.48
531.3666,27.23706,531.4874
531.4126,27.23711,531.4949
531.4586,27.23719,531.5024
531.5046,27.23729,531.5098
531.5507,27.23742,531.5173
531.5967,27.23758,531.5247
531.6428,27.23776,531.5322
531.6888,27.23797,531.5397
531.7348,27.23821,531.5471
531.7808,27.23847,531.5546
531.8268,27.23876,531.562
531.8728,27.23907,531.5695
531.9189,27.23942,531.5769
531.9649,27.23978,531.5844
532.0109,27.24017,531.5919
532.0569,27.24059,531.5993
532.1029,27.24103,531.6068
532.1489,27.2415,531.6143
532.1949,27.24199,531.6217
532.241,27.24251,531.6292
532.287,27.24305,531.6367
532.3331,27.24361,531.6441
532.379,27.24421,531.6516
532.425,27.24482,531.6591
532.471,27.24546,531.6665
532.5171,27.24612,531.6741
532.5631,27.24681,531.6815
532.6091,27.24752,531.689
532.6552,27.24825,531.6965
532.701,27.24901,531.704
532.7471,27.24979,531.7115
532.7932,27.2506,531.719
532.8392,27.25143,531.7265
532.8852,27.25228,531.734
532.9312,27.25315,531.7416
532.9771,27.25405,531.749
533.023,27.25497,531.7566
533.0691,27.25591,531.7641
533.1152,27.25688,531.7717
533.1613,27.25787,531.7792
533.2072,27.25888,531.7867
533.2532,27.25991,531.7943
533.2991,27.26096,531.8018
533.345,27.26204,531.8094
533.3911,27.26314,531.817
533.4372,27.26426,531.8246
533.4832,27.2654,531.8322
533.5291,27.26657,531.8397
533.575,27.26775,531.8473
533.6209,27.26895,531.8549
533.667,27.27019,531.8625
533.7131,27.27144,531.8702
533.7591,27.27271,531.8778
533.805,27.274,531.8854
533.8509,27.27531,531.8931
533.8967,27.27664,531.9007
533.9428,27.278,531.9084
533.9889,27.27938,531.9161
534.0349,27.28077,531.9238
534.0808,27.28219,531.9315
534.1267,27.28362,531.9391
534.1725,27.28508,531.9468
534.2185,27.28656,531.9546
534.2646,27.28806,531.9623
534.3106,27.28958,531.9701
534.3566,27.29112,531.9778
534.4025,27.29267,531.9856
534.4483,27.29425,531.9933
534.4941,27.29584,532.0011
534.5403,27.29746,532.0089
534.5863,27.29911,532.0167
534.6322,27.30076,532.0245
534.6781,27.30244,532.0324
534.7239,27.30413,532.0402
534.7697,27.30584,532.0481
534.8158,27.30758,532.056
534.8618,27.30934,532.0638
534.9078,27.31111,532.0718
534.9536,27.3129,532.0797
534.9994,27.3147,532.0876
535.0451,27.31653,532.0955
535.0912,27.31838,532.1035
535.1373,27.32026,532.1115
535.1832,27.32214,532.1195
535.229,27.32405,532.1275
535.2748,27.32596,532.1355
535.3204,27.3279,532.1435
535.3666,27.32986,532.1516
535.4126,27.33185,532.1597
535.4585,27.33385,532.1678
535.5043,27.33586,532.1759
535.55,27.33788,532.184
535.5956,27.33993,532.1921
535.6418,27.34201,532.2003
535.6877,27.3441,532.2085
535.7336,27.34621,532.2167
535.7794,27.34833,532.225
535.8251,27.35046,532.2332
535.8707,27.35261,532.2414
535.9168,27.3548,532.2498
535.9628,27.35699,532.2581
536.0087,27.35921,532.2664
536.0543,27.36143,532.2747
536.1,27.36366,532.2831
536.1459,27.36594,532.2915
536.1923,27.36825,532.3
536.2383,27.37058,532.3083
536.2839,27.37291,532.3167
536.329,27.37525,532.3248
536.3752,27.37767,532.3332
536.4214,27.38012,532.3416
536.4672,27.38259,532.3499
536.5126,27.38506,532.358
536.558,27.38757,532.3661
536.6044,27.39016,532.3744
536.6505,27.39277,532.3826
536.696,27.39539,532.3907
536.7413,27.39802,532.3987
536.7875,27.40075,532.4069
536.8336,27.40351,532.415
536.8793,27.40629,532.4231
536.9247,27.40908,532.4311
536.9708,27.41196,532.4392
537.0168,27.41488,532.4473
537.0626,27.41782,532.4553
537.108,27.42078,532.4632
537.154,27.42382,532.4712
537.2001,27.42692,532.4792
537.2458,27.43004,532.4872
537.2913,27.43319,532.4951
537.3373,27.43641,532.5031
537.3832,27.43969,532.511
537.429,27.443,532.519
537.4745,27.44633,532.5269
537.5205,27.44976,532.5348
537.5664,27.45323,532.5428
537.6121,27.45673,532.5507
537.6577,27.46027,532.5586
537.7037,27.4639,532.5666
537.7495,27.46756,532.5745
537.7952,27.47126,532.5825
537.8409,27.47502,532.5905
537.8867,27.47884,532.5984
537.9325,27.48271,532.6064
537.9781,27.48662,532.6144
538.0239,27.49059,532.6224
538.0696,27.49461,532.6304
538.1154,27.49867,532.6385
538.1611,27.50278,532.6465
538.2067,27.50695,532.6547
538.2524,27.51116,532.6628
538.2982,27.51543,532.6709
538.3438,27.51973,532.6791
538.3895,27.52408,532.6873
538.4351,27.52848,532.6956
538.4809,27.53294,532.7038
538.5264,27.53742,532.7121
538.572,27.54194,532.7204
538.6177,27.54652,532.7288
538.6635,27.55115,532.7372
538.7088,27.55577,532.7456
538.7543,27.56045,532.7541
538.8,27.56519,532.7626
538.8457,27.56996,532.7712
538.891,27.57473,532.7798
538.9365,27.57955,532.7884
538.9823,27.58443,532.7971
539.0278,27.58932,532.8058
539.0731,27.59421,532.8146
539.1186,27.59916,532.8234
539.1644,27.60416,532.8323
539.2097,27.60915,532.8412
539.2549,27.61414,532.8501
539.3004,27.61919,532.8591
539.3462,27.62429,532.8682
539.3915,27.62937,532.8773
539.4366,27.63444,532.8863
539.4821,27.63956,532.8954
539.5278,27.64474,532.9048
539.5732,27.64991,532.914
539.6182,27.65503,532.9232
539.6635,27.66021,532.9326
539.7092,27.66544,532.942
539.7549,27.6707,532.9515
539.7997,27.67586,532.9608
539.8448,27.68107,532.9703
539.8903,27.68633,532.9799
539.9362,27.69165,532.9896
539.9811,27.69687,532.9991
540.026,27.70209,533.0088
540.0712,27.70736,533.0184
540.1169,27.71268,533.0283
540.1627,27.71803,533.0382
540.2073,27.72324,533.0479
540.2522,27.7285,533.0577
540.2975,27.73381,533.0676
540.3433,27.73917,533.0776
540.3888,27.74451,533.0876
540.4333,27.74973,533.0975
540.4783,27.75501,533.1075
540.5236,27.76033,533.1176
540.5693,27.7657,533.1278
540.6148,27.77105,533.1381
540.6593,27.77628,533.1481
540.7041,27.78154,533.1582
540.7494,27.78686,533.1684
540.795,27.79222,533.1788
540.8409,27.79762,533.1893
540.8852,27.80282,533.1994
540.9299,27.80807,533.2096
540.975,27.81336,533.22
541.0204,27.81869,533.2305
541.0662,27.82407,533.2411
541.1112,27.82935,533.2515
541.1556,27.83456,533.2618
541.2004,27.83981,533.2723
541.2456,27.8451,533.2828
541.2911,27.85042,533.2935
541.3371,27.85579,533.3043
541.3817,27.861,533.3148
541.4261,27.8662,533.3253
541.4709,27.87143,533.3359
541.5161,27.87669,533.3466
541.5616,27.882,533.3574
541.6075,27.88734,533.3683
541.6521,27.89254,533.379
541.6965,27.8977,533.3896
541.7411,27.90289,533.4003
541.7863,27.90812,533.4111
541.8317,27.91339,533.4221
541.8774,27.91869,533.4331
541.9228,27.92394,533.4441
541.9673,27.92905,533.4548
542.0123,27.93417,533.4656
542.0576,27.93928,533.4765
542.1033,27.94438,533.4874
542.1477,27.94931,533.4981
542.1926,27.95423,533.5088
542.2377,27.95914,533.5196
542.2833,27.96404,533.5305
542.3284,27.96884,533.5411
542.3731,27.97356,533.5518
542.4182,27.97826,533.5625
542.4635,27.98296,533.5732
542.5092,27.98764,533.584
542.5539,27.99217,533.5946
542.5988,27.99667,533.6052
542.6439,28.00116,533.6158
542.6894,28.00562,533.6265
542.735,28.01006,533.6373
542.7797,28.01436,533.6477
542.8246,28.01864,533.6583
542.8699,28.0229,533.6688
542.9154,28.02713,533.6795
542.9611,28.03133,533.6902
543.0057,28.03541,533.7006
543.0508,28.03945,533.7111
543.096,28.04348,533.7217
543.1415,28.04748,533.7323
543.1873,28.05146,533.7429
543.2321,28.0553,533.7533
543.277,28.05912,533.7638
543.3223,28.06291,533.7743
543.3677,28.06668,533.7848
543.4135,28.07042,533.7954
543.4585,28.07405,533.8058
543.5034,28.07764,533.8162
543.5486,28.0812,533.8267
543.5941,28.08472,533.8372
543.6396,28.08822,533.8477
543.6852,28.09166,533.8582
543.73,28.09501,533.8685
543.7752,28.09833,533.879
543.8205,28.10162,533.8894
543.866,28.10488,533.8999
543.9118,28.10811,533.9104
543.9569,28.11124,533.9208
544.0019,28.11433,533.9311
544.0471,28.11738,533.9415
544.0926,28.1204,533.9519
544.1382,28.12338,533.9624
544.1839,28.12633,533.9729
544.2289,28.12918,533.9832
544.274,28.13199,533.9935
544.3193,28.13478,534.0039
544.3647,28.13752,534.0143
544.4105,28.14023,534.0247
544.4561,28.14289,534.0352
544.501,28.14547,534.0455
544.5462,28.14802,534.0558
544.5916,28.15052,534.0662
544.6371,28.153,534.0765
544.6827,28.15543,534.087
544.7283,28.15781,534.0974
544.7734,28.16012,534.1077
544.8185,28.16239,534.1179
544.8639,28.16463,534.1283
544.9094,28.16682,534.1387
544.9551,28.16898,534.149
545.0008,28.17109,534.1594
545.0458,28.17313,534.1697
545.091,28.17513,534.18
545.1364,28.17709,534.1903
545.1819,28.179,534.2007
545.2275,28.18089,534.2111
545.2734,28.18273,534.2214
545.3184,28.18449,534.2317
545.3636,28.18621,534.242
545.4089,28.1879,534.2523
545.4544,28.18954,534.2626
545.5001,28.19115,534.2729
545.5458,28.19271,534.2833
545.5912,28.19421,534.2937
545.6364,28.19566,534.3039
545.6816,28.19707,534.3142
545.7271,28.19844,534.3245
545.7726,28.19977,534.3348
545.8183,28.20105,534.3452
545.8641,28.20229,534.3556
545.9092,28.20347,534.3658
545.9544,28.20461,534.376
545.9998,28.2057,534.3864
546.0452,28.20675,534.3966
546.0909,28.20776,534.407
546.1366,28.20872,534.4174
546.1821,28.20964,534.4277
546.2272,28.2105,534.4379
546.2725,28.21132,534.4481
546.318,28.21209,534.4584
546.3635,28.21282,534.4688
546.4092,28.21351,534.4791
546.455,28.21416,534.4894
546.5002,28.21475,534.4997
546.5455,28.21529,534.5099
546.5908,28.21579,534.5202
546.6362,28.21625,534.5305
546.6818,28.21666,534.5408
546.7275,28.21703,534.5511
546.7733,28.21735,534.5615
546.8185,28.21762,534.5718
546.8637,28.21785,534.582
546.9091,28.21803,534.5922
546.9545,28.21817,534.6025
547.0001,28.21827,534.6129
547.0458,28.21831,534.6232
547.0916,28.21831,534.6335
547.1368,28.21827,534.6438
547.182,28.21818,534.654
547.2274,28.21804,534.6643
547.2728,28.21786,534.6746
547.3184,28.21763,534.6849
547.3641,28.21736,534.6952
547.4098,28.21704,534.7056
547.4551,28.21667,534.7158
547.5004,28.21626,534.726
547.5457,28.21581,534.7363
547.5911,28.21531,534.7466
547.6367,28.21476,534.7569
547.6823,28.21416,534.7672
547.728,28.21352,534.7776
547.7734,28.21283,534.7878
547.8187,28.21211,534.7981
547.864,28.21133,534.8083
547.9094,28.21051,534.8186
547.9549,28.20964,534.8289
548.0005,28.20873,534.8392
548.0461,28.20776,534.8495
548.0917,28.20675,534.8599
548.137,28.20571,534.8701
548.1823,28.20461,534.8804
548.2276,28.20347,534.8906
548.2731,28.20229,534.9009
548.3186,28.20105,534.9113
548.3643,28.19976,534.9216
548.41,28.19843,534.9319
548.4552,28.19706,534.9422
548.5005,28.19565,534.9525
548.5458,28.19419,534.9627
548.5912,28.19268,534.973
548.6367,28.19112,534.9833
548.6823,28.18951,534.9937
548.7279,28.18785,535.004
548.7735,28.18616,535.0143
548.8187,28.18443,535.0245
548.864,28.18265,535.0348
548.9093,28.18082,535.045
548.9547,28.17894,535.0554
549.0002,28.17701,535.0657
549.0458,28.17503,535.076
549.0915,28.17301,535.0864
549.1368,28.17095,535.0967
549.182,28.16885,535.1069
549.2273,28.1667,535.1172
549.2726,28.1645,535.1275
549.3181,28.16225,535.1378
549.3636,28.15995,535.1481
549.4092,28.1576,535.1585
549.4548,28.1552,535.1688
549.5,28.15278,535.1791
549.5452,28.15031,535.1894
549.5905,28.1478,535.1996
549.6359,28.14523,535.21
549.6813,28.14261,535.2203
549.7268,28.13994,535.2306
549.7723,28.13722,535.241
549.818,28.13445,535.2513
549.8631,28.13166,535.2616
549.9083,28.12882,535.2719
549.9536,28.12594,535.2822
549.9989,28.123,535.2925
550.0443,28.12001,535.3028
550.0898,28.11696,535.3132
550.1353,28.11387,535.3235
550.1809,28.11073,535.3339
