UnityTime [s],X,Y,Z,RX,RY,RZ,X2,Y2,Z2,RX2,RY2,RZ2,tangent,ERROR y,X - X2,Y - Y2,Z - Z2,RX - RX2,RY - RY2,RZ - RZ2,
10.8752,567.7298,18.73586,676.303,357.0065,203.8437,1.007945,567.7298,18.73571,676.303,357.0067,203.8451,1.007864,0.2728786,0.0001449585,0,0.0001449585,0,-0.0001525879,-0.001419067,8.08239E-05,
10.8802,567.7224,18.73682,676.2861,357.0294,203.8438,1.003493,567.7224,18.73667,676.2861,357.0294,203.8439,1.003442,0.2707319,0.0001430511,0,0.0001430511,0,-6.103516E-05,-0.0001373291,5.102158E-05,
10.8852,567.7148,18.73777,676.2692,357.0521,203.8442,0.999024,567.7149,18.73764,676.2692,357.0522,203.8436,0.9990131,0.2685928,0.0001316071,-6.103516E-05,0.0001335144,0,-9.155273E-05,0.0006103516,1.096725E-05,
10.8902,567.7074,18.73872,676.2524,357.0747,203.8437,0.9946012,567.7075,18.7386,676.2524,357.0748,203.8435,0.9945931,0.2664709,0.0001182556,-6.103516E-05,0.000120163,0,-0.0001220703,0.0002593994,8.106232E-06,
10.8952,567.7,18.73966,676.2355,357.0973,203.8439,0.9901432,567.7,18.73956,676.2355,357.0974,203.8438,0.9901351,0.2643566,9.536743E-05,0,9.536743E-05,0,-6.103516E-05,0.0001373291,8.106232E-06,
10.9002,567.6925,18.74059,676.2186,357.1198,203.8427,0.9857618,567.6925,18.74053,676.2186,357.1199,203.8436,0.9857047,0.2622499,6.484985E-05,0,6.484985E-05,0,-3.051758E-05,-0.0008850098,5.716085E-05,
10.9052,567.6851,18.74152,676.2017,357.1423,203.8422,0.9813408,567.6851,18.74149,676.2017,357.1424,203.8437,0.9812515,0.2601509,2.670288E-05,0,2.670288E-05,0,-6.103516E-05,-0.001495361,8.928776E-05,
10.9102,567.6776,18.74243,676.1848,357.1648,203.8417,0.9769154,567.6776,18.74242,676.1848,357.1648,203.8423,0.9768797,0.2580652,1.335144E-05,-6.103516E-05,1.525879E-05,0,0,-0.0005950928,3.564358E-05,
10.9152,567.6701,18.74335,676.168,357.1871,203.843,0.9724092,567.6702,18.74329,676.168,357.1871,203.8433,0.9724001,0.2559919,5.531311E-05,-6.103516E-05,5.722046E-05,0,0,-0.0003051758,9.179115E-06,
10.9202,567.6627,18.74425,676.151,357.2094,203.8417,0.9680236,567.6627,18.74416,676.151,357.2095,203.8426,0.9679708,0.2539196,8.583069E-05,0,8.583069E-05,0,-6.103516E-05,-0.0009155273,5.280972E-05,
10.9252,567.6552,18.74514,676.1342,357.2316,203.8418,0.963572,567.6552,18.74504,676.1342,357.2316,203.8424,0.9635407,0.2518682,0.0001068115,-6.103516E-05,0.0001087189,0,-3.051758E-05,-0.0006103516,3.135204E-05,
10.9302,567.6477,18.74603,676.1172,357.2538,203.8412,0.9591534,567.6477,18.74591,676.1172,357.2538,203.8419,0.959116,0.2498217,0.000125885,0,0.000125885,0,-3.051758E-05,-0.0007476807,3.737211E-05,
10.9352,567.6402,18.74692,676.1003,357.2758,203.8412,0.954704,567.6403,18.74678,676.1003,357.2759,203.8415,0.9546813,0.2477846,0.0001335144,-6.103516E-05,0.0001354218,0,-3.051758E-05,-0.0003204346,2.270937E-05,
10.9402,567.6328,18.74779,676.0834,357.2979,203.8414,0.9502496,567.6328,18.74765,676.0834,357.2979,203.8421,0.9502146,0.2457609,0.0001373291,6.103516E-05,0.0001373291,0,6.103516E-05,-0.0006866455,3.498793E-05,
10.9452,567.6254,18.74866,676.0666,357.3198,203.8411,0.9458128,567.6253,18.74852,676.0666,357.3198,203.8404,0.9458587,0.2437525,0.0001354218,6.103516E-05,0.0001354218,0,6.103516E-05,0.0007476807,-4.589558E-05,
10.9502,567.6179,18.74952,676.0497,357.3417,203.8413,0.9413404,567.6179,18.74939,676.0497,357.3417,203.841,0.9413818,0.2417479,0.0001277924,0,0.0001277924,0,6.103516E-05,0.000289917,-4.136562E-05,
10.9552,567.6104,18.75037,676.0328,357.3636,203.8415,0.9368683,567.6104,18.75027,676.0328,357.3635,203.8418,0.9368899,0.2397499,0.0001087189,0,0.0001087189,0,3.051758E-05,-0.0003356934,-2.163649E-05,
10.9602,567.603,18.75122,676.0159,357.3853,203.8409,0.9324352,567.6029,18.75114,676.0159,357.3853,203.8409,0.9324683,0.2377596,8.010864E-05,6.103516E-05,8.010864E-05,0,3.051758E-05,0,-3.314018E-05,
10.9652,567.5955,18.75206,675.999,357.407,203.8407,0.9279778,567.5955,18.75201,675.999,357.407,203.8405,0.9280348,0.2357845,5.149841E-05,0,5.149841E-05,0,0,0.0001373291,-5.698204E-05,
10.9702,567.588,18.7529,675.9821,357.4286,203.8415,0.9234791,567.588,18.75288,675.9821,357.4286,203.841,0.9235519,0.2338171,1.144409E-05,0,1.144409E-05,0,3.051758E-05,0.0004272461,-7.271767E-05,
10.9752,567.5806,18.75372,675.9651,357.4501,203.8409,0.9190396,567.5805,18.75369,675.9652,357.4502,203.8405,0.9190346,0.2318583,3.242493E-05,6.103516E-05,3.051758E-05,-6.103516E-05,-3.051758E-05,0.0004119873,5.00679E-06,
10.9802,567.5731,18.75454,675.9483,357.4716,203.8404,0.9145972,567.573,18.75447,675.9483,357.4716,203.8413,0.9145468,0.2299175,6.67572E-05,6.103516E-05,6.67572E-05,0,3.051758E-05,-0.0009002686,5.030632E-05,
10.9852,567.5656,18.75535,675.9314,357.493,203.8405,0.9101266,567.5656,18.75526,675.9314,357.493,203.8404,0.91012,0.2279787,9.346008E-05,0,9.346008E-05,0,-3.051758E-05,0.0001220703,6.616116E-06,
10.9902,567.5581,18.75616,675.9144,357.5142,203.8411,0.9056355,567.558,18.75605,675.9144,357.5143,203.8409,0.9056258,0.2260494,0.0001106262,6.103516E-05,0.0001106262,0,-0.0001220703,0.0002746582,9.715557E-06,
10.9952,567.5507,18.75696,675.8976,357.5355,203.8414,0.9011617,567.5506,18.75683,675.8976,357.5355,203.8411,0.9011714,0.2241402,0.0001277924,6.103516E-05,0.0001277924,0,-3.051758E-05,0.0003204346,-9.715557E-06,
11.0002,567.5432,18.75775,675.8807,357.5565,203.8413,0.8967092,567.5432,18.75761,675.8807,357.5565,203.841,0.8967268,0.2222443,0.0001335144,0,0.0001335144,0,6.103516E-05,0.0003356934,-1.758337E-05,
11.0052,567.5358,18.75853,675.8638,357.5776,203.8413,0.8922552,567.5357,18.7584,675.8638,357.5775,203.8407,0.8922881,0.220355,0.0001354218,6.103516E-05,0.0001354218,0,3.051758E-05,0.0005645752,-3.284216E-05,
11.0102,567.5283,18.75931,675.8469,357.5985,203.8406,0.8878295,567.5282,18.75918,675.8469,357.5984,203.841,0.8878139,0.2184734,0.0001277924,6.103516E-05,0.0001277924,0,9.155273E-05,-0.0004119873,1.561642E-05,
11.0152,567.5208,18.76008,675.83,357.6194,203.8401,0.8833957,567.5208,18.75997,675.83,357.6193,203.8408,0.8833672,0.2166023,0.0001144409,6.103516E-05,0.0001144409,0,6.103516E-05,-0.0007019043,2.843142E-05,
11.0202,567.5133,18.76085,675.8132,357.6401,203.8408,0.8789125,567.5133,18.76075,675.8132,357.6401,203.8413,0.8788997,0.2147465,9.727478E-05,0,9.727478E-05,0,0,-0.00050354,1.2815E-05,
11.0252,567.5059,18.7616,675.7963,357.6608,203.8414,0.8744306,567.5058,18.76154,675.7963,357.6608,203.8405,0.8744766,0.2128963,6.67572E-05,6.103516E-05,6.67572E-05,0,6.103516E-05,0.0009155273,-4.595518E-05,
11.0302,567.4984,18.76236,675.7793,357.6814,203.841,0.869992,567.4984,18.76232,675.7794,357.6814,203.8409,0.8699883,0.2110519,3.623962E-05,6.103516E-05,3.433228E-05,-6.103516E-05,3.051758E-05,3.051758E-05,3.695488E-06,
11.0352,567.4909,18.7631,675.7624,357.7019,203.8409,0.8655393,567.4908,18.7631,675.7624,357.702,203.8412,0.8655152,0.2092209,5.722046E-06,6.103516E-05,5.722046E-06,0,-6.103516E-05,-0.000289917,2.408028E-05,
11.04021,567.4835,18.76384,675.7455,357.7224,203.8412,0.8610726,567.4834,18.7638,675.7455,357.7224,203.8409,0.8610875,0.2074089,4.386902E-05,6.103516E-05,4.386902E-05,0,0,0.0002746582,-1.490116E-05,
11.04521,567.476,18.76457,675.7286,357.7426,203.8414,0.8566114,567.476,18.7645,675.7286,357.7426,203.8414,0.8566148,0.2056046,7.43866E-05,6.103516E-05,7.43866E-05,0,3.051758E-05,0,-3.33786E-06,
11.05021,567.4685,18.7653,675.7117,357.7628,203.8415,0.8521649,567.4685,18.7652,675.7117,357.7628,203.8418,0.8521496,0.2038088,9.727478E-05,0,9.727478E-05,0,3.051758E-05,-0.0002746582,1.531839E-05,
11.05521,567.4611,18.76602,675.6948,357.783,203.8419,0.8477064,567.461,18.7659,675.6948,357.7829,203.8424,0.8476779,0.2020245,0.0001144409,6.103516E-05,0.0001144409,0,6.103516E-05,-0.0005493164,2.855062E-05,
11.06021,567.4536,18.76673,675.678,357.8029,203.8429,0.8432243,567.4536,18.7666,675.678,357.8029,203.8426,0.8432409,0.2002602,0.0001239777,6.103516E-05,0.0001239777,0,9.155273E-05,0.0003051758,-1.657009E-05,
11.06521,567.4461,18.76743,675.661,357.8229,203.8427,0.8387855,567.4461,18.76731,675.661,357.8229,203.8427,0.8387943,0.1984882,0.0001277924,0,0.0001277924,0,3.051758E-05,0,-8.821487E-06,
11.07021,567.4387,18.76813,675.6441,357.8427,203.8429,0.834335,567.4386,18.76801,675.6441,357.8427,203.8421,0.8343776,0.1967354,0.000125885,6.103516E-05,0.000125885,0,-3.051758E-05,0.0008392334,-4.261732E-05,
11.07521,567.4312,18.76883,675.6272,357.8625,203.8428,0.8298932,567.4312,18.76871,675.6272,357.8625,203.8423,0.8299198,0.194994,0.0001163483,0,0.0001163483,0,-3.051758E-05,0.0005340576,-2.658367E-05,
11.08021,567.4237,18.76951,675.6103,357.8821,203.8426,0.8254588,567.4237,18.76941,675.6103,357.8821,203.8437,0.825424,0.1932602,0.0001010895,0,0.0001010895,0,3.051758E-05,-0.001144409,3.486872E-05,
11.08521,567.4162,18.7702,675.5933,357.9016,203.8431,0.8209934,567.4162,18.77012,675.5933,357.9017,203.8434,0.8209723,0.191534,7.820129E-05,0,7.820129E-05,0,-6.103516E-05,-0.000289917,2.110004E-05,
11.09021,567.4087,18.77087,675.5764,357.9211,203.8438,0.8165247,567.4088,18.77082,675.5764,357.9212,203.8435,0.8165202,0.1898193,4.959106E-05,-6.103516E-05,4.959106E-05,0,-9.155273E-05,0.0002746582,4.589558E-06,
11.09521,567.4012,18.77154,675.5596,357.9404,203.8436,0.8121001,567.4013,18.77152,675.5596,357.9404,203.8442,0.8120797,0.1881313,1.716614E-05,-6.103516E-05,1.716614E-05,0,-3.051758E-05,-0.0006103516,2.038479E-05,
11.10021,567.3938,18.7722,675.5426,357.9596,203.8449,0.807624,567.3938,18.77218,675.5426,357.9596,203.8452,0.8076025,0.1864433,1.716614E-05,0,1.716614E-05,0,0,-0.0002746582,2.145767E-05,
11.10521,567.3864,18.77285,675.5259,357.9787,203.8447,0.8031997,567.3864,18.7728,675.5259,357.9785,203.8444,0.803241,0.1847839,5.531311E-05,-6.103516E-05,5.531311E-05,0,0.0001220703,0.0003204346,-4.124641E-05,
11.11021,567.3788,18.7735,675.5089,357.9977,203.8453,0.7987532,567.3789,18.77342,675.5089,357.9977,203.8455,0.7987519,0.1831112,7.629395E-05,-6.103516E-05,7.629395E-05,0,3.051758E-05,-0.0002746582,1.311302E-06,
11.11521,567.3714,18.77414,675.492,358.0166,203.8458,0.7943051,567.3714,18.77405,675.492,358.0165,203.8458,0.7943143,0.1814594,9.727478E-05,0,9.727478E-05,0,3.051758E-05,0,-9.179115E-06,
11.12021,567.3639,18.77478,675.4751,358.0354,203.8452,0.7898974,567.364,18.77467,675.4751,358.0354,203.8449,0.7899096,0.1798134,0.0001087189,-6.103516E-05,0.0001087189,0,0,0.0002746582,-1.215935E-05,
11.12521,567.3564,18.77541,675.4583,358.0541,203.8464,0.7854273,567.3565,18.77529,675.4583,358.054,203.8455,0.7854728,0.1781864,0.000120163,-6.103516E-05,0.000120163,0,9.155273E-05,0.0008850098,-4.553795E-05,
11.13021,567.3489,18.77604,675.4412,358.0726,203.8467,0.7809874,567.3489,18.77592,675.4412,358.0727,203.8464,0.7809792,0.1765499,0.0001182556,0,0.0001182556,0,-9.155273E-05,0.0002746582,8.225441E-06,
11.13521,567.3416,18.77666,675.4243,358.0912,203.8474,0.7765339,567.3415,18.77654,675.4243,358.0912,203.848,0.7765028,0.1749401,0.0001144409,6.103516E-05,0.0001144409,0,-6.103516E-05,-0.0006103516,3.105402E-05,
11.14021,567.334,18.77727,675.4073,358.1095,203.8466,0.7721336,567.334,18.77717,675.4073,358.1097,203.8482,0.7720455,0.1733303,0.0001010895,0,0.0001010895,0,-0.0001525879,-0.001556396,8.815527E-05,
11.14521,567.3265,18.77788,675.3905,358.1277,203.8477,0.7676933,567.3265,18.77779,675.3905,358.1278,203.848,0.7676561,0.171751,8.392334E-05,0,8.392334E-05,0,-6.103516E-05,-0.0002593994,3.72529E-05,
11.15021,567.3191,18.77848,675.3737,358.1458,203.8476,0.7632955,567.3191,18.77841,675.3737,358.1459,203.8485,0.7632436,0.1701832,6.484985E-05,0,6.484985E-05,0,-6.103516E-05,-0.0009460449,5.191565E-05,
11.15521,567.3116,18.77907,675.3568,358.1638,203.849,0.7588474,567.3116,18.77903,675.3568,358.1638,203.8487,0.7588424,0.1686211,3.814697E-05,0,3.814697E-05,0,0,0.0002593994,5.00679E-06,
11.16021,567.3042,18.77966,675.3399,358.1817,203.849,0.7544455,567.3041,18.77966,675.3399,358.1817,203.849,0.7544602,0.1670685,1.907349E-06,6.103516E-05,1.907349E-06,0,3.051758E-05,0,-1.466274E-05,
11.16521,567.2967,18.78024,675.323,358.1994,203.8499,0.7500157,567.2967,18.78021,675.323,358.1995,203.8493,0.7500411,0.1655235,3.242493E-05,0,3.242493E-05,0,-6.103516E-05,0.0005340576,-2.545118E-05,
11.17021,567.2892,18.78082,675.3061,358.2171,203.8506,0.7455928,567.2892,18.78076,675.3061,358.2171,203.8499,0.7456145,0.16399,5.912781E-05,0,5.912781E-05,0,0,0.0006256104,-2.17557E-05,
11.17521,567.2817,18.78139,675.2892,358.2347,203.851,0.7411782,567.2817,18.78131,675.2892,358.2348,203.8501,0.7412079,0.1624641,8.010864E-05,0,8.010864E-05,0,-6.103516E-05,0.0008850098,-2.974272E-05,
11.18021,567.2742,18.78196,675.2722,358.2522,203.8507,0.7367825,567.2742,18.78187,675.2722,358.2523,203.8513,0.7367483,0.1609459,9.536743E-05,0,9.536743E-05,0,-9.155273E-05,-0.0006103516,3.415346E-05,
11.18521,567.2667,18.78252,675.2553,358.2696,203.8518,0.7323479,567.2667,18.78242,675.2553,358.2696,203.8512,0.732345,0.1594448,0.0001049042,0,0.0001049042,0,-3.051758E-05,0.0006103516,2.861023E-06,
11.19021,567.2593,18.78308,675.2384,358.2867,203.8526,0.7279292,567.2593,18.78297,675.2384,358.2868,203.852,0.7279245,0.1579533,0.0001106262,0,0.0001106262,0,-9.155273E-05,0.0005340576,4.708767E-06,
11.19521,567.2518,18.78363,675.2215,358.3038,203.8531,0.7235363,567.2518,18.78352,675.2215,358.3038,203.8537,0.7235001,0.1564827,0.0001087189,6.103516E-05,0.0001087189,0,-6.103516E-05,-0.0005950928,3.612041E-05,
11.20021,567.2444,18.78417,675.2047,358.3207,203.854,0.7191335,567.2443,18.78407,675.2047,358.3207,203.853,0.7191586,0.1550236,0.0001029968,6.103516E-05,0.0001029968,0,3.051758E-05,0.0009307861,-2.515316E-05,
11.20521,567.2369,18.78471,675.1877,358.3375,203.854,0.7147568,567.2369,18.78462,675.1877,358.3375,203.854,0.7147568,0.1535721,8.964539E-05,6.103516E-05,8.964539E-05,0,0,0,5.960464E-08,
11.21021,567.2294,18.78524,675.1709,358.3543,203.8552,0.7103454,567.2294,18.78517,675.1709,358.3542,203.8549,0.7103648,0.152132,7.247925E-05,0,7.247925E-05,0,9.155273E-05,0.0003356934,-1.937151E-05,
11.21521,567.222,18.78577,675.154,358.3708,203.8559,0.7059495,567.2219,18.78572,675.154,358.3708,203.8553,0.7059786,0.1506996,4.959106E-05,6.103516E-05,4.959106E-05,0,3.051758E-05,0.0006103516,-2.914667E-05,
11.22021,567.2145,18.7863,675.1371,358.3873,203.8566,0.7015541,567.2145,18.78627,675.1371,358.3874,203.8566,0.7015613,0.1492729,2.288818E-05,0,2.288818E-05,0,-6.103516E-05,-6.103516E-05,-7.212162E-06,
11.22521,567.207,18.78682,675.1201,358.4037,203.8567,0.697174,567.207,18.7868,675.1201,358.4037,203.8567,0.6971667,0.1478596,1.144409E-05,0,1.144409E-05,0,0,0,7.271767E-06,
11.23021,567.1995,18.78733,675.1032,358.42,203.8572,0.6927838,567.1995,18.78729,675.1032,358.42,203.8574,0.6927711,0.1464558,4.005432E-05,0,4.005432E-05,0,3.051758E-05,-0.0002593994,1.269579E-05,
11.23521,567.192,18.78784,675.0862,358.4362,203.858,0.6883834,567.192,18.78778,675.0862,358.4363,203.858,0.68837,0.1450577,6.103516E-05,6.103516E-05,6.103516E-05,0,-6.103516E-05,0,1.341105E-05,
11.24021,567.1845,18.78834,675.0693,358.4522,203.8589,0.6839932,567.1845,18.78826,675.0693,358.4523,203.8589,0.6839826,0.1436787,8.010864E-05,0,8.010864E-05,0,-6.103516E-05,0,1.055002E-05,
11.24521,567.1771,18.78883,675.0525,358.468,203.8594,0.6796255,567.1771,18.78874,675.0525,358.468,203.8591,0.6796509,0.1423225,8.964539E-05,0,8.964539E-05,0,3.051758E-05,0.0003356934,-2.539158E-05,
11.25021,567.1696,18.78933,675.0356,358.4837,203.86,0.675256,567.1696,18.78923,675.0356,358.4837,203.8603,0.6752799,0.1409721,9.727478E-05,6.103516E-05,9.727478E-05,0,3.051758E-05,-0.0002593994,-2.390146E-05,
11.25521,567.1621,18.78981,675.0187,358.4993,203.86,0.6709027,567.1621,18.78971,675.0187,358.4993,203.8604,0.6708253,0.1396313,0.0001010895,0,0.0001010895,0,3.051758E-05,-0.0003356934,7.736683E-05,
11.26021,567.1547,18.79029,675.0018,358.5149,203.8622,0.6664921,567.1547,18.7902,675.0018,358.5147,203.8613,0.6664672,0.1383018,9.727478E-05,0,9.727478E-05,0,0.0001220703,0.0009460449,2.485514E-05,
11.26521,567.1472,18.79077,674.9849,358.5302,203.8617,0.6621531,567.1472,18.79068,674.9849,358.5302,203.8615,0.662131,0.1369781,9.155273E-05,6.103516E-05,9.155273E-05,0,9.155273E-05,0.0002593994,2.211332E-05,
11.27021,567.1397,18.79124,674.968,358.5455,203.8631,0.6577659,567.1397,18.79117,674.968,358.5454,203.8625,0.6577666,0.1356659,7.629395E-05,0,7.629395E-05,0,0.0001525879,0.0006103516,-7.152557E-07,
11.27521,567.1322,18.79171,674.951,358.5607,203.8633,0.6534083,567.1322,18.79165,674.951,358.5606,203.8647,0.6533584,0.1343575,5.722046E-05,0,5.722046E-05,0,6.103516E-05,-0.001464844,4.994869E-05,
11.28021,567.1247,18.79217,674.9341,358.5757,203.8644,0.6490289,567.1247,18.79214,674.9341,358.5757,203.8641,0.6490244,0.1330624,3.433228E-05,0,3.433228E-05,0,6.103516E-05,0.0002593994,4.470348E-06,
11.28521,567.1172,18.79263,674.9172,358.5907,203.8652,0.6446552,567.1172,18.79262,674.9172,358.5907,203.8652,0.6446578,0.1317768,7.629395E-06,0,7.629395E-06,0,3.051758E-05,0,-2.622604E-06,
11.29021,567.1097,18.79308,674.9002,358.6055,203.8667,0.6402866,567.1097,18.79307,674.9002,358.6055,203.8667,0.6402866,0.1305046,1.716614E-05,6.103516E-05,1.716614E-05,0,0,0,0,
11.29521,567.1023,18.79353,674.8834,358.62,203.8667,0.6359863,567.1022,18.79349,674.8834,358.62,203.867,0.6359939,0.1292572,4.386902E-05,6.103516E-05,4.386902E-05,0,3.051758E-05,-0.0002593994,-7.629395E-06,
11.30021,567.0948,18.79397,674.8665,358.6346,203.8685,0.6316429,567.0948,18.79391,674.8665,358.6345,203.8688,0.6316596,0.1280155,6.103516E-05,0,6.103516E-05,0,9.155273E-05,-0.0002593994,-1.66893E-05,
11.30521,567.0873,18.79441,674.8497,358.6489,203.8686,0.6273412,567.0873,18.79433,674.8497,358.6488,203.8686,0.6273784,0.1267872,7.629395E-05,0,7.629395E-05,0,0.0001220703,0,-3.72529E-05,
11.31021,567.0799,18.79484,674.8328,358.6632,203.87,0.6230099,567.0799,18.79476,674.8328,358.6631,203.8702,0.623042,0.1255608,8.583069E-05,0,8.583069E-05,0,0.0001220703,-0.0002593994,-3.21269E-05,
11.31521,567.0724,18.79527,674.8159,358.6772,203.8706,0.6186949,567.0724,18.79518,674.8159,358.6772,203.87,0.6187422,0.1243496,8.964539E-05,0,8.964539E-05,0,9.155273E-05,0.0005950928,-4.732609E-05,
11.32021,567.0649,18.7957,674.799,358.6913,203.872,0.6143635,567.0649,18.79561,674.799,358.6912,203.8711,0.614419,0.1231441,9.155273E-05,6.103516E-05,9.155273E-05,0,0.0001220703,0.0009155273,-5.555153E-05,
11.32521,567.0574,18.79612,674.782,358.7052,203.8716,0.6100745,567.0574,18.79603,674.782,358.7052,203.8717,0.6100906,0.1219444,8.583069E-05,6.103516E-05,8.583069E-05,0,3.051758E-05,-7.629395E-05,-1.603365E-05,
11.33021,567.0499,18.79654,674.765,358.719,203.8719,0.605769,567.0499,18.79646,674.765,358.719,203.8719,0.6057689,0.1207581,7.629395E-05,6.103516E-05,7.629395E-05,0,0,0,5.960464E-08,
11.33521,567.0424,18.79695,674.7481,358.7328,203.874,0.6014227,567.0424,18.79688,674.7481,358.7328,203.8734,0.6014259,0.1195755,6.29425E-05,-6.103516E-05,6.29425E-05,0,-3.051758E-05,0.0006103516,-3.278255E-06,
11.34021,567.0349,18.79736,674.7311,358.7462,203.8754,0.597095,567.0349,18.79731,674.7311,358.7463,203.8749,0.5970969,0.1184139,4.577637E-05,0,4.577637E-05,0,-9.155273E-05,0.0005340576,-1.966953E-06,
11.34521,567.0275,18.79776,674.7144,358.7596,203.8752,0.5928047,567.0275,18.79773,674.7144,358.7596,203.8763,0.5928349,0.1172752,2.479553E-05,0,2.479553E-05,0,3.051758E-05,-0.001113892,-3.021955E-05,
11.35021,567.02,18.79815,674.6975,358.7728,203.8761,0.5884909,567.02,18.79815,674.6975,358.7728,203.8756,0.588603,0.1161442,3.814697E-06,-6.103516E-05,3.814697E-06,0,0,0.0005187988,-0.0001121163,
11.35521,567.0125,18.79855,674.6805,358.7859,203.8777,0.584164,567.0125,18.79852,674.6805,358.7859,203.8777,0.5840364,0.1150169,2.670288E-05,0,2.670288E-05,0,3.051758E-05,0,0.0001276135,
11.36021,567.005,18.79893,674.6637,358.7989,203.8787,0.5798483,567.0051,18.79889,674.6637,358.7989,203.8781,0.5797622,0.1139011,4.577637E-05,-6.103516E-05,4.577637E-05,0,0,0.0005950928,8.612871E-05,
11.36521,566.9976,18.79932,674.6468,358.8118,203.8798,0.5755335,566.9976,18.79926,674.6468,358.8118,203.8798,0.575455,0.1127968,6.103516E-05,0,6.103516E-05,0,3.051758E-05,0,7.855892E-05,
11.37021,566.9901,18.7997,674.6299,358.8246,203.8802,0.5712298,566.9901,18.79963,674.6299,358.8245,203.8802,0.5711689,0.1116982,7.05719E-05,0,7.05719E-05,0,3.051758E-05,6.103516E-05,6.085634E-05,
11.37521,566.9825,18.80008,674.6129,358.8372,203.8819,0.5669035,566.9825,18.8,674.6129,358.8373,203.882,0.5668407,0.1106071,7.820129E-05,0,7.820129E-05,0,-6.103516E-05,-7.629395E-05,6.28233E-05,
11.38021,566.975,18.80046,674.5959,358.8498,203.8825,0.5625976,566.975,18.80038,674.5959,358.8499,203.882,0.5625499,0.1095257,8.010864E-05,0,8.010864E-05,0,-9.155273E-05,0.0005187988,4.768372E-05,
11.38521,566.9675,18.80083,674.579,358.8622,203.8842,0.5582708,566.9675,18.80075,674.579,358.8623,203.8843,0.5582136,0.1084595,7.820129E-05,0,7.820129E-05,0,-6.103516E-05,-7.629395E-05,5.722046E-05,
11.39021,566.96,18.80119,674.562,358.8745,203.8849,0.5539788,566.96,18.80112,674.562,358.8747,203.8837,0.553945,0.1073952,7.247925E-05,0,7.247925E-05,0,-0.0001220703,0.001174927,3.379583E-05,
11.39521,566.9526,18.80155,674.5452,358.8866,203.8855,0.549741,566.9526,18.80149,674.5452,358.8867,203.8855,0.5496994,0.1063614,6.103516E-05,0,6.103516E-05,0,-9.155273E-05,6.103516E-05,4.160404E-05,
11.40021,566.9451,18.80191,674.5284,358.8985,203.8867,0.5454948,566.9451,18.80186,674.5284,358.8986,203.8867,0.5454776,0.1053391,4.959106E-05,0,4.959106E-05,0,-9.155273E-05,-6.103516E-05,1.716614E-05,
